naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
311211,1963,22.4,137.7,16.4,38.4,94.9,2176.6,1804.1,373.1,23.5,232.2,14.3,2058.5,1002.2,1056.4,0.273000002,0.134000003,0.169,0.138999999,0.012,0.49000001,0.012,0.486999989
311211,1964,21.9,138.5,16,36.9,93.3,2193.2,1791.4,399.8,21.2,182.4,15.2,2146.3,1050.8,1095.5,0.279000014,0.135000005,0.172000006,0.137999997,-0.008,0.486000001,-0.008,0.48300001
311211,1965,20.7,133.2,15.1,34.2,90.7,2145.6,1739.5,405.8,21.9,190.8,16.1,2193.3,1083.1,1110.2,0.286000013,0.133000001,0.174999997,0.135000005,-0.028000001,0.472000003,-0.028000001,0.469999999
311211,1966,20.1,133.8,14.7,33.3,90.6,2345,1915,434,36,204.1,17.1,2231.8,1110.1,1121.7,0.307000011,0.141000003,0.180000007,0.136999995,-0.012,0.465999991,-0.012,0.463999987
311211,1967,20.5,142.9,14.8,33.2,95.5,2457.5,1966.1,491.4,26.3,192.4,18,2337.1,1179.8,1157.3,0.296999991,0.136999995,0.187999994,0.130999997,0.026000001,0.479000002,0.026000001,0.476000011
311211,1968,19.8,147.3,14.4,32.4,98.7,2383.5,1886.1,498.7,26.1,188.1,19,2377.6,1200,1177.6,0.289999992,0.135000005,0.196999997,0.128000006,0.017000001,0.486999989,0.017000001,0.483999997
311211,1969,20,155.9,14.5,32.4,105.4,2387.1,1884.4,497.4,31.1,181.1,20,2414.8,1224.5,1190.3,0.294999987,0.142000005,0.206,0.128999993,0.022,0.497999996,0.022,0.495000005
311211,1970,19,161.7,13.7,30.6,109.8,2436.5,1906.2,535.2,36.3,198.5,21,2480.2,1261.7,1218.4,0.307999998,0.151999995,0.216999993,0.133000001,0.018999999,0.507000029,0.018999999,0.504000008
311211,1971,18,160.9,13.2,29.2,111.9,2451.2,1920.8,528.8,24.8,186.1,22.1,2560.2,1311.7,1248.6,0.31400001,0.149000004,0.229000002,0.140000001,-0.035999998,0.488999993,-0.035999998,0.486000001
311211,1972,16.1,152.8,11.9,26.9,108.1,2380.2,1885.3,509.9,30,211.3,18.8,2532.4,1301.6,1230.7,0.328000009,0.171000004,0.238000005,0.148000002,0.059999999,0.518999994,0.059999999,0.515999973
311211,1973,17,167.9,12.7,28.4,118.5,3328.5,2785.8,589.2,29.8,375.8,23.7,2554.6,1321.1,1233.4,0.42899999,0.27700001,0.246999994,0.156000003,0.137999997,0.596000016,0.136999995,0.592000008
311211,1974,17.4,185.3,13,28.1,128.7,4502.5,3902.3,609.2,44,381.2,26.5,2600.6,1353.9,1246.7,0.551999986,0.370000005,0.273999989,0.194000006,0.009,0.601999998,0.01,0.59799999
311211,1975,17.7,204,12.9,27.7,139.3,4327.9,3589.7,715,45.8,328.3,35.4,2631.1,1399.4,1231.7,0.514999986,0.335000008,0.317000002,0.254999995,0.015,0.611000001,0.015,0.606999993
311211,1976,17.5,217.1,12.5,26.9,149,4096.2,3344.1,746.2,53.6,303.4,41.1,2657.2,1411.1,1246,0.477999985,0.317999989,0.338999987,0.284000009,0.033,0.630999982,0.033,0.626999974
311211,1977,15.6,222.4,11.3,24.6,153.4,3683.7,2854.4,824.7,52.4,263.3,46,2733.3,1475.6,1257.7,0.407999992,0.275999993,0.368000001,0.32100001,0.068000004,0.675000012,0.068000004,0.671000004
311211,1978,15.1,241.7,11.1,24.4,168.5,3761.3,2934.5,845.5,56.9,303.9,51.7,2732.8,1477.4,1255.5,0.460000008,0.216000006,0.398999989,0.36500001,-0.308999985,0.495999992,-0.310000002,0.492000014
311211,1979,15.3,255.6,11.2,25.2,181.3,4218.7,3281.4,942.7,68.4,402.1,56.1,2714.2,1473.9,1240.3,0.542999983,0.347000003,0.437000006,0.409999996,0.228,0.623000026,0.229000002,0.619000018
311211,1980,15.5,274,11.3,25.6,195.7,4835.9,3820.1,1030.6,53.3,439.7,64.7,2754,1508,1246,0.592999995,0.395000011,0.483999997,0.479000002,0.028000001,0.639999986,0.028000001,0.635999978
311211,1981,15.8,305.8,11.6,26.1,214.6,5314.3,4189.4,1113.9,67.3,382.4,76.3,2765.4,1533,1232.3,0.614000022,0.409000009,0.531000018,0.521000028,0.014,0.648999989,0.014,0.644999981
311211,1982,15.1,323.1,11.4,24.2,233.4,4933.4,3825.8,1094.6,90.6,361.5,87.8,2726.4,1514.8,1211.7,0.582000017,0.391000003,0.556999981,0.564999998,0.023,0.663999975,0.024,0.660000026
311211,1983,14.7,335.5,10.9,24.2,237.4,5229.1,4012.4,1198.6,64.6,355.1,96.2,2704.3,1507,1197.1,0.592000008,0.470999986,0.569999993,0.583999991,0.145999998,0.768999994,0.147,0.764999986
311211,1984,13.9,335.6,10.3,22.3,234.5,5306.2,4108.8,1208.2,68.7,396.4,107.3,2698.6,1511.4,1187.2,0.591000021,0.578000009,0.578999996,0.603999972,0.160999998,0.902999997,0.162,0.899999976
311211,1985,13.3,331.6,9.8,21,230.2,5205.2,4039.3,1159.7,82.7,407.2,102.4,2725.4,1549.6,1175.7,0.563000023,0.395000011,0.584999979,0.611000001,-0.25,0.703999996,-0.250999987,0.699999988
311211,1986,13.5,348.8,9.9,21.4,241.4,5003.7,3642.8,1346.2,62.8,319.1,103.3,2703.5,1543.5,1159.9,0.529999971,0.277999997,0.612999976,0.593999982,-0.164000005,0.597000003,-0.165999994,0.592999995
311211,1987,13.3,354.7,9.9,21.4,246.1,4985.4,3657.3,1337,79.5,347,101.7,2662.1,1513.7,1148.3,0.514999986,0.305999994,0.639999986,0.578000009,0.096000001,0.657999992,0.097000003,0.652999997
311211,1988,12.8,351.1,9.6,21.3,249.6,5205.7,3781.8,1439.7,130.3,509.4,103.1,2670.5,1534.9,1135.5,0.59799999,0.634000003,0.666999996,0.575999975,0.398999989,0.980000019,0.40200001,0.976999998
311211,1989,12.3,339.7,9,20,231.8,5777.3,4363,1420.7,92.4,484.2,101.2,2752,1604.9,1147,0.638999999,0.456999987,0.68599999,0.59799999,-0.312999994,0.716000021,-0.31400001,0.713
311211,1990,12.3,351.1,9.1,19.9,240.4,5625.6,4348.5,1251.7,114.2,388.9,105.4,2767.5,1624.2,1143.4,0.589999974,0.324000001,0.712000012,0.616999984,-0.206,0.583000004,-0.208000004,0.578999996
311211,1991,12.4,362.1,9.2,20.4,248.6,5208.1,3806.7,1394.9,152.1,433.1,110.6,2804.3,1649.2,1155.1,0.559000015,0.35800001,0.73299998,0.643000007,0.149000004,0.675999999,0.150999993,0.672999978
311211,1992,13.1,409,9.5,21.5,276.9,6295.4,4675.8,1625,253.5,571,125.7,2882.3,1728.7,1153.7,0.615999997,0.370000005,0.745000005,0.651000023,-0.045000002,0.646000028,-0.045000002,0.643000007
311211,1993,13.4,420.9,9.9,22.1,289.2,6838.1,4991.1,1885.6,119.7,650.3,133.2,3095.6,1812.5,1283.1,0.609000027,0.361000001,0.760999978,0.662999988,0.012,0.654999971,0.012,0.651000023
311211,1994,12.7,397.1,9.2,21.3,270.1,7090,5187.3,1908.4,96,650,136,3108.1,1839.9,1268.2,0.620999992,0.388000011,0.777999997,0.656000018,0.041000001,0.681999981,0.041000001,0.67900002
311211,1995,13,418.2,9.4,20.5,272,7258.7,5258.4,2000.3,208,729.8,137.3,3085.5,1837.1,1248.6,0.676999986,0.416999996,0.801999986,0.657999992,-0.017000001,0.670000017,-0.016000001,0.666999996
311211,1996,12.6,407.5,8.5,19.8,256.8,7384.6,5873.5,1522.6,113.1,598,121.5,3204.9,1938.8,1266.3,0.791000009,0.463999987,0.81400001,0.68599999,-0.149000004,0.577000022,-0.150000006,0.574000001
311211,1997,12.8,444.2,9.3,20.4,296.3,8002,6099.5,1894.6,190.8,615.5,132.8,3197.1,1943.8,1253.2,0.675000012,0.448000014,0.813000023,0.702000022,0.186000004,0.694999993,0.186000004,0.691999972
311211,1998,10.9,392.9,8,18,266.7,7359.8,5471.8,1864,179.2,601.1,144.3,3289.1,1992.3,1296.8,0.610000014,0.42899999,0.806999981,0.699999988,0.067000002,0.742999971,0.068000004,0.74000001
311211,1999,12.1,410.9,8.9,19.1,271.2,6270.6,4592.8,1666.1,163.9,562.6,121.2,3361.8,2045.6,1316.1,0.572000027,0.409000009,0.805000007,0.675000012,-0.011,0.735000014,-0.011,0.731999993
311211,2000,12.6,441.4,9.6,20,293.3,6612.1,4498.7,2116,190.7,528.2,131.6,3404.6,2066.1,1338.5,0.573000014,0.418000013,0.805999994,0.704999983,0.079000004,0.795000017,0.079999998,0.792999983
311211,2001,11.6,418.5,8.6,19.2,268.8,6255.6,4568.5,1684.4,115.4,536.1,143,3478,2123.1,1355.1,0.600000024,0.430999994,0.805000007,0.792999983,-0.093999997,0.723999977,-0.094999999,0.721000016
311211,2002,11.6,448.6,8.4,18.4,285.8,6905.7,4922.5,2003.9,164.7,794.3,172.2,3445.6,2092.3,1353.2,0.638000011,0.476000011,0.805000007,0.726000011,0.055,0.763999999,0.057999998,0.763999999
311211,2003,10.8,444.2,8.2,18.6,290.8,7402,5046.1,2361.1,185.1,864.6,183,3476.2,2108.3,1367.9,0.663999975,0.493000001,0.810000002,0.79400003,0.037999999,0.79400003,0.037999999,0.79400003
311211,2004,10.6,443,7.8,17.9,289.2,7721.8,5221.9,2507.6,247,819,193.4,3525.3,2138.2,1387.1,0.675000012,0.460000008,0.832000017,0.772000015,-0.048,0.757000029,-0.048,0.755999982
311211,2005,10.5,445.8,7.8,17.5,295.6,7637.5,5292.4,2327.5,201.1,865.1,216.9,3643.8,2234.4,1409.5,0.620000005,0.458999991,0.856999993,0.893999994,0.057,0.800999999,0.056000002,0.800000012
311211,2006,9.7,437,7.3,16.7,291.6,7853.1,5703.1,2121.2,158.9,917.4,229.7,3685.4,2275.8,1409.6,0.671000004,0.584999979,0.884000003,0.915000021,0.067000002,0.856999993,0.07,0.85799998
311211,2007,10.3,480.8,7.5,17.4,305.2,9812.5,7228.1,2664.7,334.8,1313.2,201.2,3667.2,2264.9,1402.3,0.806999981,0.736000001,0.913999975,0.907000005,0.029999999,0.883000016,0.028999999,0.883000016
311211,2008,10.5,497.7,7.8,17,323.1,12725.2,9900.5,2790,184.7,1300.7,345.8,3807.6,2346.1,1461.5,1.039999962,0.81400001,0.947000027,0.860000014,-0.162,0.750999987,-0.160999998,0.751999974
311211,2009,10.3,505.8,7.6,16.9,328.5,12815.1,9229.3,3526,236.5,1391.4,294.5,3790.7,2343.9,1446.9,0.791000009,0.68900001,0.959999979,0.953999996,0.210999995,0.926999986,0.209000006,0.926999986
311211,2010,10.7,548.1,7.8,17.2,350.7,12345.9,8656.1,3622.1,271.6,1550.8,288.1,3823.9,2370.8,1453.1,0.795000017,0.787,0.962000012,0.999000013,0.093000002,1.01699996,0.093999997,1.018000007
311211,2011,11,562.6,8,17.6,359.6,14986,10447.1,4543.6,302.1,1571,309,3888.3,2425.9,1462.4,0.976000011,0.922999978,0.984000027,0.992999971,-0.035999998,0.981000006,-0.035999998,0.981000006
311211,2012,11,565.2,7.9,17,363.7,15142.7,10695.7,4432.5,214.3,1547.2,219.4,3995.9,2529.6,1466.3,1,1,1,1,0.018999999,1,0.018999999,1
311211,2013,10.7,583.8,7.7,17.4,382.6,15811.9,11077.6,4732.5,325.4,1326.6,212.2,4009.3,2555.9,1453.4,0.995000005,0.947000027,1.006999969,0.97299999,-0.016000001,0.984000027,-0.016000001,0.984000027
311211,2014,12.5,679.9,8.7,19.3,427.4,15985.9,10520.1,5482.1,364.6,1230.3,217.8,4120.8,2651.5,1469.2,0.961000025,0.680999994,1.018000007,1.008000016,-0.156000003,0.842000008,-0.156000003,0.842000008
311211,2015,11.7,657.6,8.1,18.4,419.2,14345.2,9633.6,4685.6,221.5,1049.6,208.3,4257.3,2758,1499.3,0.876999974,0.614000022,1.021000028,0.973999977,-0.035,0.81400001,-0.035,0.813000023
311211,2016,12.2,696,8.5,19.5,441.2,12606.5,8224.1,4394,290.1,996.9,190.1,4256,2758.4,1497.5,0.813000023,0.561999977,1.019000053,0.977999985,-0.009,0.805999994,-0.009,0.805000007
311211,2017,13.1,735.7,9.9,20.6,503.9,11591,7919.9,3708.4,249.6,952.4,195.9,,,,0.819999993,0.560000002,,1.085000038,,,,
311211,2018,12.7,738.3,9.8,20.3,486,11910.5,7982.8,3907.8,,976.3,197.9,,,,0.838999987,0.578000009,,1.108999968,,,,
311212,1958,3.6,13.7,2.7,5.8,8.6,297.9,250.4,50.8,1.3,64.1,1,86.4,41.4,45,0.384000003,0.129999995,0.162,0.799000025,,0.414000005,,0.409000009
311212,1959,3.4,13.5,2.6,5.6,8.1,280.5,225,49.6,1.1,57.3,1.1,93.1,45.6,47.3,0.374000013,0.133000001,0.164000005,0.79400003,0.064999998,0.442000002,0.066,0.437000006
311212,1960,3.6,14.7,2.6,6.2,8.7,301.4,247.7,57.3,2.9,67,1.2,96,47.7,48.3,0.352999985,0.128999993,0.166999996,0.83099997,0.015,0.449000001,0.015,0.442999989
311212,1961,3.7,16.4,2.6,6.1,9.3,314.4,263.2,59.9,3.5,77.6,1.4,109.6,57.1,52.6,0.370000005,0.133000001,0.166999996,0.813000023,-0.046999998,0.42899999,-0.046,0.423000008
311212,1962,4.2,18,3.1,7.7,11.3,381.2,317.7,62.8,4.8,80.8,1.5,127.3,69,58.3,0.388000011,0.138999999,0.167999998,0.829999983,-0.001,0.428000003,-0.002,0.423000008
311212,1963,4.1,19.4,3,7,12.1,403.8,335.1,76.8,3.2,104.6,1.6,149.7,83.8,65.8,0.386999995,0.140000001,0.172000006,0.828000009,0.004,0.430000007,0.004,0.423999995
311212,1964,4,20.2,3,7,12.7,422.8,344.6,66.8,4.3,97.6,1.7,163.8,92.6,71.2,0.372999996,0.141000003,0.173999995,0.819000006,0.057999998,0.455000013,0.057999998,0.449999988
311212,1965,4,19.8,3,7.2,13.1,435.8,358.4,80.7,4.8,98.3,1.8,182.4,104.4,78,0.36500001,0.138999999,0.177000001,0.808000028,-0.006,0.451999992,-0.006,0.446999997
311212,1966,3.8,20.1,2.8,6.6,12.7,436.8,355,82.3,6.9,102.2,1.8,201.6,117.6,84.1,0.367000014,0.147,0.182999998,0.809000015,0.039999999,0.470999986,0.039999999,0.465000004
311212,1967,4,23.3,3,6.9,14.3,523.5,426.9,99.1,9.4,117.4,1.9,229.9,136.7,93.2,0.372000009,0.143000007,0.191,0.777999997,-0.025,0.458999991,-0.026000001,0.453000009
311212,1968,4,24.7,3,6.7,15.2,531.4,425.1,102.7,8,126.2,2,268.3,161.7,106.6,0.372000009,0.141000003,0.200000003,0.769999981,-0.014,0.453000009,-0.014,0.446999997
311212,1969,4,25.4,3,6.8,15.8,553.9,436.8,120.9,5.3,129.1,2.1,297.2,180.1,117.1,0.360000014,0.148000002,0.209999993,0.776000023,0.072999999,0.486999989,0.074000001,0.481000006
311212,1970,4,26.1,2.8,6.5,15.6,539.1,432,107.8,4.2,122.8,2.2,310.9,188.1,122.9,0.360000014,0.158999994,0.221000001,0.805000007,0.026000001,0.5,0.026000001,0.493999988
311212,1971,3.6,25.9,2.6,6.1,15.9,494.8,380.9,123,13.8,135,2.3,317.9,191.3,126.6,0.367000014,0.155000001,0.232999995,0.851000011,-0.023,0.488999993,-0.022,0.48300001
311212,1972,3.8,29.5,2.8,6.3,18.2,649.7,511.3,141.6,6,186.6,2.9,360,220.4,139.6,0.412,0.180000007,0.241999999,0.911000013,0.018999999,0.497999996,0.018999999,0.492000014
311212,1973,3.7,33.3,2.7,6.2,19.6,840.6,697.4,158.9,5.5,300.3,3.4,368.6,226.2,142.4,0.768999994,0.305000007,0.250999987,0.961000025,-0.194999993,0.409999996,-0.194000006,0.405999988
311212,1974,4.2,44.7,3.3,6.7,28.3,1357.9,1113.7,253.7,12.1,282.5,3.7,379,233,145.9,1.059000015,0.421000004,0.279000014,1.149999976,0.035999998,0.425000012,0.035999998,0.419999987
311212,1975,4.2,50.4,3.3,7.1,32.4,1368.7,1128,227.8,15.3,303.8,6.1,403,252.6,150.4,0.778999984,0.375,0.321999997,0.25,0.197999999,0.518000007,0.199000001,0.513000011
311212,1976,4.5,55.6,3.6,7.3,36.4,1149.8,879.8,267.4,26,313.3,9.8,430.2,272.2,158,0.586000025,0.349999994,0.344000012,0.296999991,0.244000003,0.661000013,0.243000001,0.653999984
311212,1977,4.6,58.6,3.8,8.1,38.8,1206,905.4,325.5,38.2,392.7,12.1,491.8,317,174.9,0.63499999,0.289000005,0.375,0.345999986,-0.226999998,0.52700001,-0.226999998,0.522000015
311212,1978,4.9,66.8,3.6,7.8,39.3,1438.9,1068.6,348.8,73.2,295.7,15.1,566.2,371.9,194.3,0.750999987,0.213,0.405999988,0.414999992,-0.379000008,0.361000001,-0.381000012,0.356000006
311212,1979,5.3,73,3.9,8.2,44.1,1333.9,1008.9,340.1,45.6,358.9,15.6,711.3,480,231.3,0.758000016,0.367000014,0.444000006,0.465999991,0.317000002,0.495999992,0.319999993,0.490999997
311212,1980,5.4,80.6,4,8.6,50.7,1734.9,1324.9,462,51.4,436.6,18.7,779.8,531.3,248.5,0.903999984,0.421999991,0.490999997,0.51700002,-0.035,0.479000002,-0.035,0.474000007
311212,1981,4.9,80.3,3.9,8.8,53.8,2216.4,1660.5,541.1,46,452.1,26.5,855.7,590.7,264.9,1.029999971,0.432000011,0.540000021,0.56400001,-0.052999999,0.453999996,-0.052999999,0.449999988
311212,1982,5.4,91.2,4.2,8.7,61.1,1846,1430.2,362.4,39.2,425.3,34.4,884.6,613.5,271.1,0.686999977,0.412,0.565999985,0.617999971,0.289999992,0.606999993,0.291999996,0.601999998
311212,1983,5.2,90.1,3.9,8.2,59.1,1783.1,1337.4,435.6,19.8,418.7,31.1,886.4,613,273.4,0.717000008,0.536000013,0.578999996,0.647000015,0.172000006,0.721000016,0.172999993,0.714999974
311212,1984,4.9,91.3,3.5,7.5,57.2,1612.7,1228.6,379.7,23.5,410.1,28.4,878.3,605.3,273,0.726999998,0.635999978,0.588,0.660000026,0.083999999,0.783999979,0.083999999,0.777999997
311212,1985,4.7,93.2,3.3,6.9,58,1509.5,1133.1,371.1,15.4,379,26.4,886.9,614.2,272.7,0.714999974,0.412,0.595000029,0.661000013,-0.312999994,0.573000014,-0.314999998,0.568000019
311212,1986,4.8,94.7,3.7,7.9,63.5,1348.5,985.7,352.1,50.5,306.7,24.2,854.2,586.2,267.8,0.577000022,0.273000002,0.624000013,0.633000016,-0.093000002,0.522000015,-0.096000001,0.515999973
311212,1987,4.5,89.1,3.5,7.3,60.4,1234.9,819.4,469.6,48.8,395.5,24.7,884.6,609.8,274.8,0.541999996,0.317000002,0.649999976,0.603999972,0.202000007,0.638999999,0.206,0.634000003
311212,1988,4.5,97.9,3.5,7.7,65,1603.4,1163.6,398.4,38.4,316.4,29.6,918.2,637.8,280.4,0.746999979,0.748000026,0.677999973,0.601000011,0.280999988,0.846000016,0.282999992,0.841000021
311212,1989,4.7,97.1,3.7,7.9,66.3,1743,1203,553.4,27,301.4,29.4,932.8,648.3,284.5,0.699999988,0.488000005,0.697000027,0.624000013,-0.181999996,0.704999983,-0.181999996,0.700999975
311212,1990,4.3,95.7,3.5,7.7,65,1771.7,1180.7,592.5,23.2,293.4,27.7,928.4,647,281.5,0.691999972,0.331,0.725000024,0.64200002,-0.214000002,0.569000006,-0.216999993,0.564999998
311212,1991,4.2,96.8,3.4,7.5,66,1739.2,1267.9,450.9,25.2,296.1,28.5,916.2,638.6,277.6,0.731000006,0.372000009,0.745999992,0.666000009,-0.037999999,0.547999978,-0.037999999,0.54400003
311212,1992,3.9,94.4,3.1,6.7,65.6,1650.7,1204.4,437,23.5,316.6,27.5,905,631.5,273.6,0.736999989,0.384000003,0.762000024,0.671999991,0.009,0.552999973,0.009,0.549000025
311212,1993,3.9,97.9,3.2,7,67.6,1944.3,1393.9,602.6,39.7,439.7,34.9,892.7,621.7,271,0.689999998,0.375,0.776000023,0.68599999,0.107000001,0.615999997,0.108000003,0.611000001
311212,1994,4.1,105.8,3.3,7.1,72.1,2004.1,1417.4,602.6,38.6,429.6,36,899.7,624.9,274.8,0.802999973,0.400999993,0.795000017,0.674000025,-0.090000004,0.563000023,-0.090000004,0.559000015
311212,1995,4,106.3,3.1,7.2,71.4,1890.4,1402,477.1,41.1,403.9,31.5,903.3,630.4,273,0.768999994,0.432000011,0.818000019,0.666000009,0.044,0.588,0.043000001,0.583999991
311212,1996,3.6,100.1,3,6.5,72.2,2467.7,1630.5,903.9,37.9,442.5,31.3,910.4,640.1,270.4,0.864000022,0.463999987,0.828999996,0.716000021,0.101999998,0.651000023,0.101000004,0.646000028
311212,1997,3.8,118.3,3,6.3,80.5,2364.6,1810.9,587.7,45.1,391.7,31.6,912.1,644.5,267.6,0.875,0.449000001,0.822000027,0.731000006,-0.155000001,0.556999981,-0.155000001,0.552999973
311212,1998,3.6,120,2.8,6.2,80.3,2257.5,1662.2,601.7,21.4,396.7,32.3,922.6,652.6,269.9,0.842999995,0.42899999,0.809000015,0.713,0.017999999,0.568000019,0.017999999,0.563000023
311212,1999,4.3,136.6,3.3,6.7,89,2246.1,1622.9,604.9,42.6,337.6,31.7,901.3,634.5,266.6,0.772000015,0.409999996,0.80400002,0.723999977,0.064999998,0.606000006,0.064999998,0.601000011
311212,2000,4.2,135.2,3.3,6.8,87.8,1968.6,1405,529.6,62.5,392.9,33.8,905.9,632,273.9,0.638999999,0.419,0.806999981,0.749000013,0.178000003,0.723999977,0.179000005,0.718999982
311212,2001,4.1,135.7,3.1,6.5,88.6,1809.6,1263.4,511.4,46.8,359.1,42.5,933.4,645.5,287.9,0.58099997,0.432000011,0.806999981,0.83099997,0.097000003,0.796999991,0.098999999,0.79400003
311212,2002,3.8,131.5,3,6.2,91.5,1758.9,1237.1,530.1,42.3,199.6,43.9,940.3,647.9,292.3,0.501999974,0.474000007,0.806999981,0.72299999,0.201000005,0.973999977,0.202999994,0.97299999
311212,2003,3.6,132.3,2.7,6.2,86.6,1936.8,1315.8,640.2,49.4,225.5,47.9,940.4,643.5,296.9,0.609000027,0.490999997,0.811999977,0.791000009,-0.118000001,0.865999997,-0.118000001,0.864000022
311212,2004,3.7,134.1,2.7,6.1,87.5,2074.9,1411.9,696.6,68.4,221.4,52,947.6,644.7,303,0.765999973,0.460000008,0.833999991,0.768999994,-0.256000012,0.670000017,-0.256000012,0.66900003
311212,2005,3.7,137.1,2.8,6.2,90.9,2106.8,1482.8,662.2,57.8,242.4,59.8,976.7,666.4,310.3,0.685000002,0.458999991,0.860000014,0.890999973,0.086999997,0.731000006,0.086000003,0.728999972
311212,2006,3.5,136.6,2.7,6.1,91.1,2223.3,1654.7,618,47.3,266.2,65,988.2,676.1,312,0.771000028,0.584999979,0.887000024,0.912,0.029999999,0.753000021,0.033,0.753000021
311212,2007,3.8,150.9,3.1,6.5,108.1,2827.3,2156,786,72.9,380.9,60.6,984.5,672.6,311.9,0.873000026,0.736999989,0.915000021,0.902999997,0.090000004,0.824000001,0.089000002,0.823000014
311212,2008,3.9,157.1,2.9,6.3,102,3611.3,2886.8,812,53.8,379.3,98.1,1005.7,687.1,318.6,1.305999994,0.81400001,0.947000027,0.856999993,-0.314999998,0.601000011,-0.31400001,0.601000011
311212,2009,3.8,158.7,2.8,6.2,103.1,3552.1,2611.4,1001,66.9,393.7,81.6,1005.6,688.8,316.8,1.031000018,0.68900001,0.959999979,0.950999975,0.172000006,0.713999987,0.170000002,0.713
311212,2010,3.9,170.9,2.8,6.2,109.4,3340.9,2375.2,1002.7,74.5,425.5,78,1020.3,699.1,321.1,0.910000026,0.787,0.961000025,0.995000005,0.223000005,0.89200002,0.223000005,0.890999973
311212,2011,3.9,174.4,2.9,6.3,111.5,3957.5,2778,1226,80.3,417.7,81.6,1044.3,718,326.3,0.989000022,0.922999978,0.984000027,0.99000001,0.079999998,0.966000021,0.079999998,0.966000021
311212,2012,3.9,174.1,3,6.4,119.7,3900.8,2754.2,1165.2,117.1,487.2,125.4,1068.8,740,328.8,1,1,1,1,0.034000002,1,0.035,1
311212,2013,4.3,196.8,3.5,6.8,134.6,3939.2,2500.9,1429.7,82.5,528.1,99.7,1119.1,765.9,353.2,1.039000034,0.947000027,1.006999969,1.220000029,-0.014,0.986000001,-0.016000001,0.985000014
311212,2014,4.7,216.7,3.7,7.8,142.2,4106.2,2605,1483.8,90.6,446.3,64.1,1139.3,780.7,358.6,1.07099998,0.680999994,1.019999981,1.511999965,-0.228,0.785000026,-0.236000001,0.77700001
311212,2015,4.7,234.6,3.6,8.4,155.7,3736.9,2420.5,1324.2,83.2,497.1,62.7,1166.6,804.3,362.3,0.980000019,0.614000022,1.019000053,1.559000015,-0.037,0.755999982,-0.037999999,0.748000026
311212,2016,5.3,247.3,4,8.4,159.7,3539.9,2371.1,1147.1,70.7,472.4,69.1,1187.8,828,359.8,0.933000028,0.561999977,1.016000032,1.422000051,-0.059,0.713,-0.057,0.707000017
311212,2017,5.1,252.1,4.1,8.6,164,3556.6,2454.2,1135.2,85.6,482.7,55.8,,,,0.907999992,0.560000002,,1.580000043,,,,
311212,2018,5.9,282,4.3,8.3,168,3731.6,2243.4,1482.7,,404.9,59.7,,,,0.992999971,0.578000009,,1.613000035,,,,
311213,1958,2.4,16.3,1.8,3.6,10.9,195.3,138,55.1,3.1,73.8,5.3,467.9,286.6,181.3,0.247999996,0.088,0.160999998,0.059,,0.404000014,,0.416000009
311213,1959,2.5,17.2,1.8,3.6,11.5,203.3,153.2,51.3,7.7,81.7,5.4,480.7,301.1,179.5,0.25,0.089000002,0.164000005,0.059,-0.037999999,0.388999999,-0.037,0.400999993
311213,1960,2.7,19.2,2,4,13.1,205.5,155.8,40,5.6,73,5.5,504,319.2,184.8,0.264999986,0.086999997,0.166999996,0.061000001,-0.093999997,0.354000002,-0.093000002,0.36500001
311213,1961,2.5,18.5,1.8,3.5,12.2,207.5,164.9,31.9,4.3,74.3,5.6,510,325,184.8,0.263999999,0.089000002,0.166999996,0.061000001,-0.006,0.351999998,-0.005,0.363000005
311213,1962,2.3,17.1,1.7,3.3,11.6,190.8,149.3,48.6,1.7,79.7,5.7,510.7,325.9,184.8,0.254000008,0.092,0.166999996,0.061999999,0.071000002,0.377999991,0.068999998,0.388999999
311213,1963,1.9,15.1,1.5,3,10.8,183.5,131.5,44,3,78.8,5.3,466.1,294.4,171.9,0.25999999,0.093000002,0.171000004,0.061999999,0.071000002,0.405999988,0.07,0.416999996
311213,1964,2.1,17.2,1.6,3.3,12.5,215.5,160.2,58.3,4.5,84.9,5.6,459.5,290.8,168.8,0.272000015,0.093999997,0.173999995,0.061000001,-0.034000002,0.39199999,-0.032000002,0.404000014
311213,1965,1.9,15.8,1.5,3,11.6,204.4,153,50.6,4.4,82.2,5.9,461.1,292.6,168.5,0.282000005,0.093000002,0.177000001,0.061000001,-0.052000001,0.372999996,-0.052999999,0.382999986
