naics,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost
327215,2026,6571.9,1823.2,4748.7,817.6,121.02946593001842,54.3,41.8,12.5,2631.5,87.9,1659.4,6401.9
327215,2027,6571.9,1823.2,4748.7,817.6,121.02946593001842,54.3,41.8,12.5,2631.5,87.9,1659.4,6401.9
327310,2024,11919.9,2896.3,9023.6,545.3,938.5748031496063,12.7,9.5,3.1999999999999993,986.8,20.2,667.5,3705.8
327310,2025,11919.9,2896.3,9023.6,545.3,938.5748031496063,12.7,9.5,3.1999999999999993,986.8,20.2,667.5,3705.8
327310,2026,11919.9,2896.3,9023.6,545.3,938.5748031496063,12.7,9.5,3.1999999999999993,986.8,20.2,667.5,3705.8
327310,2027,11919.9,2896.3,9023.6,545.3,938.5748031496063,12.7,9.5,3.1999999999999993,986.8,20.2,667.5,3705.8
327320,2024,10931.9,2934.9,7997.0,1525.8,137.68136020151132,79.4,64.9,14.5,4030.8,130.6,3195.4,15159.1
327320,2025,10931.9,2934.9,7997.0,1525.8,137.68136020151132,79.4,64.9,14.5,4030.8,130.6,3195.4,15159.1
327320,2026,10931.9,2934.9,7997.0,1525.8,137.68136020151132,79.4,64.9,14.5,4030.8,130.6,3195.4,15159.1
327320,2027,10931.9,2934.9,7997.0,1525.8,137.68136020151132,79.4,64.9,14.5,4030.8,130.6,3195.4,15159.1
327331,2024,3010.4,940.9,2069.4,268.5,190.53164556962025,15.8,10.2,5.600000000000001,768.7,21.0,432.7,2071.8
327331,2025,3010.4,940.9,2069.4,268.5,190.53164556962025,15.8,10.2,5.600000000000001,768.7,21.0,432.7,2071.8
327331,2026,3010.4,940.9,2069.4,268.5,190.53164556962025,15.8,10.2,5.600000000000001,768.7,21.0,432.7,2071.8
327331,2027,3010.4,940.9,2069.4,268.5,190.53164556962025,15.8,10.2,5.600000000000001,768.7,21.0,432.7,2071.8
327332,2024,1647.3,458.8,1188.4,106.0,185.08988764044943,8.9,6.9,2.0,469.8,15.8,317.6,969.6
327332,2025,1647.3,458.8,1188.4,106.0,185.08988764044943,8.9,6.9,2.0,469.8,15.8,317.6,969.6
327332,2026,1647.3,458.8,1188.4,106.0,185.08988764044943,8.9,6.9,2.0,469.8,15.8,317.6,969.6
327332,2027,1647.3,458.8,1188.4,106.0,185.08988764044943,8.9,6.9,2.0,469.8,15.8,317.6,969.6
327390,2024,4623.9,1302.0,3322.0,432.9,94.75204918032787,48.8,36.7,12.099999999999994,2359.8,78.0,1520.6,4289.2
327390,2025,4623.9,1302.0,3322.0,432.9,94.75204918032787,48.8,36.7,12.099999999999994,2359.8,78.0,1520.6,4289.2
327390,2026,4623.9,1302.0,3322.0,432.9,94.75204918032787,48.8,36.7,12.099999999999994,2359.8,78.0,1520.6,4289.2
327390,2027,4623.9,1302.0,3322.0,432.9,94.75204918032787,48.8,36.7,12.099999999999994,2359.8,78.0,1520.6,4289.2
327410,2024,1875.8,583.5,1292.3,187.5,468.95,4.0,3.5,0.5,258.4,7.7,206.1,1006.4
327410,2025,1875.8,583.5,1292.3,187.5,468.95,4.0,3.5,0.5,258.4,7.7,206.1,1006.4
327410,2026,1875.8,583.5,1292.3,187.5,468.95,4.0,3.5,0.5,258.4,7.7,206.1,1006.4
327410,2027,1875.8,583.5,1292.3,187.5,468.95,4.0,3.5,0.5,258.4,7.7,206.1,1006.4
327420,2024,2512.0,672.6,1839.4,192.0,279.1111111111111,9.0,7.3,1.7000000000000002,581.2,17.2,440.6,2690.3
327420,2025,2512.0,672.6,1839.4,192.0,279.1111111111111,9.0,7.3,1.7000000000000002,581.2,17.2,440.6,2690.3
327420,2026,2512.0,672.6,1839.4,192.0,279.1111111111111,9.0,7.3,1.7000000000000002,581.2,17.2,440.6,2690.3
327420,2027,2512.0,672.6,1839.4,192.0,279.1111111111111,9.0,7.3,1.7000000000000002,581.2,17.2,440.6,2690.3
327910,2024,2226.8,807.0,1419.8,135.2,190.32478632478634,11.7,7.8,3.8999999999999995,720.0,15.2,334.6,1465.7
327910,2025,2226.8,807.0,1419.8,135.2,190.32478632478634,11.7,7.8,3.8999999999999995,720.0,15.2,334.6,1465.7
327910,2026,2226.8,807.0,1419.8,135.2,190.32478632478634,11.7,7.8,3.8999999999999995,720.0,15.2,334.6,1465.7
327910,2027,2226.8,807.0,1419.8,135.2,190.32478632478634,11.7,7.8,3.8999999999999995,720.0,15.2,334.6,1465.7
327991,2024,1443.4,319.7,1123.7,162.8,53.06617647058824,27.2,17.8,9.399999999999999,1284.4,36.3,755.8,1992.8
327991,2025,1443.4,319.7,1123.7,162.8,53.06617647058824,27.2,17.8,9.399999999999999,1284.4,36.3,755.8,1992.8
327991,2026,1443.4,319.7,1123.7,162.8,53.06617647058824,27.2,17.8,9.399999999999999,1284.4,36.3,755.8,1992.8
327991,2027,1443.4,319.7,1123.7,162.8,53.06617647058824,27.2,17.8,9.399999999999999,1284.4,36.3,755.8,1992.8
327992,2024,1977.1,521.3,1455.8,242.4,308.92187499999994,6.4,4.7,1.7000000000000002,412.4,10.7,281.5,1467.6
327992,2025,1977.1,521.3,1455.8,242.4,308.92187499999994,6.4,4.7,1.7000000000000002,412.4,10.7,281.5,1467.6
327992,2026,1977.1,521.3,1455.8,242.4,308.92187499999994,6.4,4.7,1.7000000000000002,412.4,10.7,281.5,1467.6
327992,2027,1977.1,521.3,1455.8,242.4,308.92187499999994,6.4,4.7,1.7000000000000002,412.4,10.7,281.5,1467.6
327993,2024,3916.7,955.0,2961.7,247.9,266.4421768707483,14.7,11.0,3.6999999999999993,869.3,23.7,598.5,2335.1
327993,2025,3916.7,955.0,2961.7,247.9,266.4421768707483,14.7,11.0,3.6999999999999993,869.3,23.7,598.5,2335.1
327993,2026,3916.7,955.0,2961.7,247.9,266.4421768707483,14.7,11.0,3.6999999999999993,869.3,23.7,598.5,2335.1
327993,2027,3916.7,955.0,2961.7,247.9,266.4421768707483,14.7,11.0,3.6999999999999993,869.3,23.7,598.5,2335.1
327999,2024,1370.5,377.0,993.6,228.4,120.21929824561403,11.4,8.7,2.700000000000001,578.5,17.0,374.1,1814.3
327999,2025,1370.5,377.0,993.6,228.4,120.21929824561403,11.4,8.7,2.700000000000001,578.5,17.0,374.1,1814.3
327999,2026,1370.5,377.0,993.6,228.4,120.21929824561403,11.4,8.7,2.700000000000001,578.5,17.0,374.1,1814.3
327999,2027,1370.5,377.0,993.6,228.4,120.21929824561403,11.4,8.7,2.700000000000001,578.5,17.0,374.1,1814.3
331110,2024,51823.3,10228.7,41594.6,2694.3,563.9096844396082,91.9,73.5,18.400000000000006,7027.2,160.7,5445.4,49370.7
331110,2025,51823.3,10228.7,41594.6,2694.3,563.9096844396082,91.9,73.5,18.400000000000006,7027.2,160.7,5445.4,49370.7
331110,2026,51823.3,10228.7,41594.6,2694.3,563.9096844396082,91.9,73.5,18.400000000000006,7027.2,160.7,5445.4,49370.7
331110,2027,51823.3,10228.7,41594.6,2694.3,563.9096844396082,91.9,73.5,18.400000000000006,7027.2,160.7,5445.4,49370.7
331210,2024,5321.9,832.2,4489.7,520.3,262.1625615763547,20.3,15.5,4.800000000000001,1287.4,33.5,832.5,5275.1
331210,2025,5321.9,832.2,4489.7,520.3,262.1625615763547,20.3,15.5,4.800000000000001,1287.4,33.5,832.5,5275.1
331210,2026,5321.9,832.2,4489.7,520.3,262.1625615763547,20.3,15.5,4.800000000000001,1287.4,33.5,832.5,5275.1
331210,2027,5321.9,832.2,4489.7,520.3,262.1625615763547,20.3,15.5,4.800000000000001,1287.4,33.5,832.5,5275.1
331221,2024,3727.9,747.8,2980.1,143.1,517.7638888888889,7.2,5.2,2.0,468.8,10.8,281.6,2841.3
331221,2025,3727.9,747.8,2980.1,143.1,517.7638888888889,7.2,5.2,2.0,468.8,10.8,281.6,2841.3
331221,2026,3727.9,747.8,2980.1,143.1,517.7638888888889,7.2,5.2,2.0,468.8,10.8,281.6,2841.3
331221,2027,3727.9,747.8,2980.1,143.1,517.7638888888889,7.2,5.2,2.0,468.8,10.8,281.6,2841.3
331222,2024,2463.7,556.8,1906.9,106.7,162.08552631578948,15.2,10.9,4.299999999999999,754.7,23.5,467.4,3144.0
331222,2025,2463.7,556.8,1906.9,106.7,162.08552631578948,15.2,10.9,4.299999999999999,754.7,23.5,467.4,3144.0
331222,2026,2463.7,556.8,1906.9,106.7,162.08552631578948,15.2,10.9,4.299999999999999,754.7,23.5,467.4,3144.0
331222,2027,2463.7,556.8,1906.9,106.7,162.08552631578948,15.2,10.9,4.299999999999999,754.7,23.5,467.4,3144.0
331313,2024,5202.6,2211.8,2990.8,77.5,867.1,6.0,4.2,1.7999999999999998,468.7,7.8,260.2,2742.6
331313,2025,5202.6,2211.8,2990.8,77.5,867.1,6.0,4.2,1.7999999999999998,468.7,7.8,260.2,2742.6
331313,2026,5202.6,2211.8,2990.8,77.5,867.1,6.0,4.2,1.7999999999999998,468.7,7.8,260.2,2742.6
331313,2027,5202.6,2211.8,2990.8,77.5,867.1,6.0,4.2,1.7999999999999998,468.7,7.8,260.2,2742.6
331314,2024,1846.1,538.2,1307.9,120.7,293.031746031746,6.3,4.4,1.8999999999999995,353.8,9.6,235.4,4392.4
331314,2025,1846.1,538.2,1307.9,120.7,293.031746031746,6.3,4.4,1.8999999999999995,353.8,9.6,235.4,4392.4
331314,2026,1846.1,538.2,1307.9,120.7,293.031746031746,6.3,4.4,1.8999999999999995,353.8,9.6,235.4,4392.4
331314,2027,1846.1,538.2,1307.9,120.7,293.031746031746,6.3,4.4,1.8999999999999995,353.8,9.6,235.4,4392.4
331315,2024,8536.7,2138.8,6397.9,655.8,446.9476439790576,19.1,14.6,4.500000000000002,1357.1,29.7,964.9,10493.0
331315,2025,8536.7,2138.8,6397.9,655.8,446.9476439790576,19.1,14.6,4.500000000000002,1357.1,29.7,964.9,10493.0
331315,2026,8536.7,2138.8,6397.9,655.8,446.9476439790576,19.1,14.6,4.500000000000002,1357.1,29.7,964.9,10493.0
331315,2027,8536.7,2138.8,6397.9,655.8,446.9476439790576,19.1,14.6,4.500000000000002,1357.1,29.7,964.9,10493.0
331318,2024,4254.4,1228.9,3025.5,244.4,161.76425855513307,26.3,21.6,4.699999999999999,1295.6,45.9,899.5,5950.6
331318,2025,4254.4,1228.9,3025.5,244.4,161.76425855513307,26.3,21.6,4.699999999999999,1295.6,45.9,899.5,5950.6
331318,2026,4254.4,1228.9,3025.5,244.4,161.76425855513307,26.3,21.6,4.699999999999999,1295.6,45.9,899.5,5950.6
331318,2027,4254.4,1228.9,3025.5,244.4,161.76425855513307,26.3,21.6,4.699999999999999,1295.6,45.9,899.5,5950.6
331410,2024,9719.0,2585.1,7133.9,136.1,1157.0238095238094,8.4,5.4,3.0,569.8,11.9,323.5,5453.1
331410,2025,9719.0,2585.1,7133.9,136.1,1157.0238095238094,8.4,5.4,3.0,569.8,11.9,323.5,5453.1
331410,2026,9719.0,2585.1,7133.9,136.1,1157.0238095238094,8.4,5.4,3.0,569.8,11.9,323.5,5453.1
331410,2027,9719.0,2585.1,7133.9,136.1,1157.0238095238094,8.4,5.4,3.0,569.8,11.9,323.5,5453.1
331420,2024,5266.0,1392.8,3873.2,245.4,235.08928571428572,22.4,17.2,5.199999999999999,1223.8,37.0,802.8,13211.2
331420,2025,5266.0,1392.8,3873.2,245.4,235.08928571428572,22.4,17.2,5.199999999999999,1223.8,37.0,802.8,13211.2
331420,2026,5266.0,1392.8,3873.2,245.4,235.08928571428572,22.4,17.2,5.199999999999999,1223.8,37.0,802.8,13211.2
331420,2027,5266.0,1392.8,3873.2,245.4,235.08928571428572,22.4,17.2,5.199999999999999,1223.8,37.0,802.8,13211.2
331491,2024,3359.0,592.2,2766.8,185.4,209.9375,16.0,11.5,4.5,1033.1,23.5,640.8,4008.6
331491,2025,3359.0,592.2,2766.8,185.4,209.9375,16.0,11.5,4.5,1033.1,23.5,640.8,4008.6
331491,2026,3359.0,592.2,2766.8,185.4,209.9375,16.0,11.5,4.5,1033.1,23.5,640.8,4008.6
331491,2027,3359.0,592.2,2766.8,185.4,209.9375,16.0,11.5,4.5,1033.1,23.5,640.8,4008.6
331492,2024,3148.3,682.8,2465.5,235.1,327.9479166666667,9.6,7.0,2.5999999999999996,603.0,14.7,365.0,5846.1
331492,2025,3148.3,682.8,2465.5,235.1,327.9479166666667,9.6,7.0,2.5999999999999996,603.0,14.7,365.0,5846.1
331492,2026,3148.3,682.8,2465.5,235.1,327.9479166666667,9.6,7.0,2.5999999999999996,603.0,14.7,365.0,5846.1
331492,2027,3148.3,682.8,2465.5,235.1,327.9479166666667,9.6,7.0,2.5999999999999996,603.0,14.7,365.0,5846.1
331511,2024,11188.4,2952.6,8235.8,306.4,338.0181268882175,33.1,27.2,5.900000000000002,1758.0,58.2,1301.4,3778.3
331511,2025,11188.4,2952.6,8235.8,306.4,338.0181268882175,33.1,27.2,5.900000000000002,1758.0,58.2,1301.4,3778.3
331511,2026,11188.4,2952.6,8235.8,306.4,338.0181268882175,33.1,27.2,5.900000000000002,1758.0,58.2,1301.4,3778.3
331511,2027,11188.4,2952.6,8235.8,306.4,338.0181268882175,33.1,27.2,5.900000000000002,1758.0,58.2,1301.4,3778.3
331512,2024,1616.0,410.4,1205.6,125.8,121.50375939849623,13.3,10.6,2.700000000000001,738.9,21.6,521.8,1637.7
331512,2025,1616.0,410.4,1205.6,125.8,121.50375939849623,13.3,10.6,2.700000000000001,738.9,21.6,521.8,1637.7
331512,2026,1616.0,410.4,1205.6,125.8,121.50375939849623,13.3,10.6,2.700000000000001,738.9,21.6,521.8,1637.7
331512,2027,1616.0,410.4,1205.6,125.8,121.50375939849623,13.3,10.6,2.700000000000001,738.9,21.6,521.8,1637.7
331513,2024,3008.7,924.9,2083.9,108.8,257.15384615384613,11.7,8.8,2.8999999999999986,655.3,17.5,429.4,1524.8
331513,2025,3008.7,924.9,2083.9,108.8,257.15384615384613,11.7,8.8,2.8999999999999986,655.3,17.5,429.4,1524.8
331513,2026,3008.7,924.9,2083.9,108.8,257.15384615384613,11.7,8.8,2.8999999999999986,655.3,17.5,429.4,1524.8
331513,2027,3008.7,924.9,2083.9,108.8,257.15384615384613,11.7,8.8,2.8999999999999986,655.3,17.5,429.4,1524.8
331523,2024,5043.5,1046.8,3996.7,400.2,149.6587537091988,33.7,27.8,5.900000000000002,1735.3,57.9,1293.0,3564.3
331523,2025,5043.5,1046.8,3996.7,400.2,149.6587537091988,33.7,27.8,5.900000000000002,1735.3,57.9,1293.0,3564.3
331523,2026,5043.5,1046.8,3996.7,400.2,149.6587537091988,33.7,27.8,5.900000000000002,1735.3,57.9,1293.0,3564.3
331523,2027,5043.5,1046.8,3996.7,400.2,149.6587537091988,33.7,27.8,5.900000000000002,1735.3,57.9,1293.0,3564.3
331524,2024,2487.1,528.4,1958.7,122.3,161.5,15.4,11.8,3.5999999999999996,739.9,24.5,492.0,1251.7
331524,2025,2487.1,528.4,1958.7,122.3,161.5,15.4,11.8,3.5999999999999996,739.9,24.5,492.0,1251.7
331524,2026,2487.1,528.4,1958.7,122.3,161.5,15.4,11.8,3.5999999999999996,739.9,24.5,492.0,1251.7
331524,2027,2487.1,528.4,1958.7,122.3,161.5,15.4,11.8,3.5999999999999996,739.9,24.5,492.0,1251.7
331529,2024,1042.6,257.0,785.6,91.9,125.61445783132528,8.3,6.6,1.700000000000001,437.1,13.9,297.5,949.1
331529,2025,1042.6,257.0,785.6,91.9,125.61445783132528,8.3,6.6,1.700000000000001,437.1,13.9,297.5,949.1
331529,2026,1042.6,257.0,785.6,91.9,125.61445783132528,8.3,6.6,1.700000000000001,437.1,13.9,297.5,949.1
331529,2027,1042.6,257.0,785.6,91.9,125.61445783132528,8.3,6.6,1.700000000000001,437.1,13.9,297.5,949.1
332111,2024,4989.9,1165.7,3824.2,457.4,261.2513089005235,19.1,14.0,5.100000000000001,1097.6,29.4,723.4,3842.0
332111,2025,4989.9,1165.7,3824.2,457.4,261.2513089005235,19.1,14.0,5.100000000000001,1097.6,29.4,723.4,3842.0
332111,2026,4989.9,1165.7,3824.2,457.4,261.2513089005235,19.1,14.0,5.100000000000001,1097.6,29.4,723.4,3842.0
332111,2027,4989.9,1165.7,3824.2,457.4,261.2513089005235,19.1,14.0,5.100000000000001,1097.6,29.4,723.4,3842.0
332112,2024,2184.7,459.5,1725.2,238.7,283.7272727272727,7.7,5.8,1.9000000000000004,475.6,12.0,303.0,2223.1
332112,2025,2184.7,459.5,1725.2,238.7,283.7272727272727,7.7,5.8,1.9000000000000004,475.6,12.0,303.0,2223.1
332112,2026,2184.7,459.5,1725.2,238.7,283.7272727272727,7.7,5.8,1.9000000000000004,475.6,12.0,303.0,2223.1
332112,2027,2184.7,459.5,1725.2,238.7,283.7272727272727,7.7,5.8,1.9000000000000004,475.6,12.0,303.0,2223.1
332114,2024,1943.4,375.0,1568.4,200.6,90.81308411214954,21.4,16.2,5.199999999999999,1107.8,33.4,702.7,4199.3
332114,2025,1943.4,375.0,1568.4,200.6,90.81308411214954,21.4,16.2,5.199999999999999,1107.8,33.4,702.7,4199.3
332114,2026,1943.4,375.0,1568.4,200.6,90.81308411214954,21.4,16.2,5.199999999999999,1107.8,33.4,702.7,4199.3
332114,2027,1943.4,375.0,1568.4,200.6,90.81308411214954,21.4,16.2,5.199999999999999,1107.8,33.4,702.7,4199.3
332117,2024,892.2,195.2,697.0,82.8,111.525,8.0,6.1,1.9000000000000004,403.9,13.4,264.3,863.5
332117,2025,892.2,195.2,697.0,82.8,111.525,8.0,6.1,1.9000000000000004,403.9,13.4,264.3,863.5
332117,2026,892.2,195.2,697.0,82.8,111.525,8.0,6.1,1.9000000000000004,403.9,13.4,264.3,863.5
332117,2027,892.2,195.2,697.0,82.8,111.525,8.0,6.1,1.9000000000000004,403.9,13.4,264.3,863.5
332119,2024,6887.2,1617.4,5269.8,379.0,136.11067193675888,50.6,37.5,13.100000000000001,2611.8,77.8,1624.4,5339.5
332119,2025,6887.2,1617.4,5269.8,379.0,136.11067193675888,50.6,37.5,13.100000000000001,2611.8,77.8,1624.4,5339.5
332119,2026,6887.2,1617.4,5269.8,379.0,136.11067193675888,50.6,37.5,13.100000000000001,2611.8,77.8,1624.4,5339.5
332119,2027,6887.2,1617.4,5269.8,379.0,136.11067193675888,50.6,37.5,13.100000000000001,2611.8,77.8,1624.4,5339.5
332215,2024,1978.6,445.5,1533.1,78.0,304.4,6.5,4.8,1.7000000000000002,380.6,9.8,236.5,1013.0
332215,2025,1978.6,445.5,1533.1,78.0,304.4,6.5,4.8,1.7000000000000002,380.6,9.8,236.5,1013.0
332215,2026,1978.6,445.5,1533.1,78.0,304.4,6.5,4.8,1.7000000000000002,380.6,9.8,236.5,1013.0
332215,2027,1978.6,445.5,1533.1,78.0,304.4,6.5,4.8,1.7000000000000002,380.6,9.8,236.5,1013.0
332216,2024,3762.3,827.9,2934.4,256.6,138.83025830258302,27.1,19.2,7.900000000000002,1431.3,39.3,842.8,2501.1
332216,2025,3762.3,827.9,2934.4,256.6,138.83025830258302,27.1,19.2,7.900000000000002,1431.3,39.3,842.8,2501.1
332216,2026,3762.3,827.9,2934.4,256.6,138.83025830258302,27.1,19.2,7.900000000000002,1431.3,39.3,842.8,2501.1
332216,2027,3762.3,827.9,2934.4,256.6,138.83025830258302,27.1,19.2,7.900000000000002,1431.3,39.3,842.8,2501.1
332311,2024,1825.0,531.1,1293.9,119.0,76.04166666666667,24.0,15.2,8.8,1302.9,30.5,629.4,3947.8
332311,2025,1825.0,531.1,1293.9,119.0,76.04166666666667,24.0,15.2,8.8,1302.9,30.5,629.4,3947.8
332311,2026,1825.0,531.1,1293.9,119.0,76.04166666666667,24.0,15.2,8.8,1302.9,30.5,629.4,3947.8
332311,2027,1825.0,531.1,1293.9,119.0,76.04166666666667,24.0,15.2,8.8,1302.9,30.5,629.4,3947.8
332312,2024,7341.7,2261.4,5080.3,572.8,79.62798264642082,92.2,65.7,26.5,5134.1,138.4,3210.8,15884.1
332312,2025,7341.7,2261.4,5080.3,572.8,79.62798264642082,92.2,65.7,26.5,5134.1,138.4,3210.8,15884.1
332312,2026,7341.7,2261.4,5080.3,572.8,79.62798264642082,92.2,65.7,26.5,5134.1,138.4,3210.8,15884.1
332312,2027,7341.7,2261.4,5080.3,572.8,79.62798264642082,92.2,65.7,26.5,5134.1,138.4,3210.8,15884.1
332313,2024,2015.0,573.3,1441.7,144.5,69.24398625429554,29.1,21.5,7.600000000000001,1544.4,44.8,1002.7,2754.9
332313,2025,2015.0,573.3,1441.7,144.5,69.24398625429554,29.1,21.5,7.600000000000001,1544.4,44.8,1002.7,2754.9
332313,2026,2015.0,573.3,1441.7,144.5,69.24398625429554,29.1,21.5,7.600000000000001,1544.4,44.8,1002.7,2754.9
332313,2027,2015.0,573.3,1441.7,144.5,69.24398625429554,29.1,21.5,7.600000000000001,1544.4,44.8,1002.7,2754.9
332321,2024,3910.1,1028.6,2881.5,218.8,77.5813492063492,50.4,35.1,15.299999999999997,2433.5,74.7,1365.4,6199.5
332321,2025,3910.1,1028.6,2881.5,218.8,77.5813492063492,50.4,35.1,15.299999999999997,2433.5,74.7,1365.4,6199.5
332321,2026,3910.1,1028.6,2881.5,218.8,77.5813492063492,50.4,35.1,15.299999999999997,2433.5,74.7,1365.4,6199.5
332321,2027,3910.1,1028.6,2881.5,218.8,77.5813492063492,50.4,35.1,15.299999999999997,2433.5,74.7,1365.4,6199.5
332322,2024,6858.7,1530.5,5328.2,557.3,68.7244488977956,99.8,72.0,27.799999999999997,5064.5,147.8,3069.7,10139.2
332322,2025,6858.7,1530.5,5328.2,557.3,68.7244488977956,99.8,72.0,27.799999999999997,5064.5,147.8,3069.7,10139.2
332322,2026,6858.7,1530.5,5328.2,557.3,68.7244488977956,99.8,72.0,27.799999999999997,5064.5,147.8,3069.7,10139.2
332322,2027,6858.7,1530.5,5328.2,557.3,68.7244488977956,99.8,72.0,27.799999999999997,5064.5,147.8,3069.7,10139.2
332323,2024,1666.9,392.6,1274.2,191.3,53.94498381877023,30.9,20.8,10.099999999999998,1647.3,43.5,885.1,3050.8
332323,2025,1666.9,392.6,1274.2,191.3,53.94498381877023,30.9,20.8,10.099999999999998,1647.3,43.5,885.1,3050.8
332323,2026,1666.9,392.6,1274.2,191.3,53.94498381877023,30.9,20.8,10.099999999999998,1647.3,43.5,885.1,3050.8
332323,2027,1666.9,392.6,1274.2,191.3,53.94498381877023,30.9,20.8,10.099999999999998,1647.3,43.5,885.1,3050.8
332410,2024,2839.3,833.4,2005.9,141.0,126.7544642857143,22.4,14.5,7.899999999999999,1492.8,30.0,820.6,2859.5
332410,2025,2839.3,833.4,2005.9,141.0,126.7544642857143,22.4,14.5,7.899999999999999,1492.8,30.0,820.6,2859.5
332410,2026,2839.3,833.4,2005.9,141.0,126.7544642857143,22.4,14.5,7.899999999999999,1492.8,30.0,820.6,2859.5
332410,2027,2839.3,833.4,2005.9,141.0,126.7544642857143,22.4,14.5,7.899999999999999,1492.8,30.0,820.6,2859.5
332420,2024,2470.3,885.0,1585.3,174.2,81.52805280528054,30.3,22.0,8.3,1694.9,47.1,1083.2,3646.4
332420,2025,2470.3,885.0,1585.3,174.2,81.52805280528054,30.3,22.0,8.3,1694.9,47.1,1083.2,3646.4
332420,2026,2470.3,885.0,1585.3,174.2,81.52805280528054,30.3,22.0,8.3,1694.9,47.1,1083.2,3646.4
332420,2027,2470.3,885.0,1585.3,174.2,81.52805280528054,30.3,22.0,8.3,1694.9,47.1,1083.2,3646.4
332431,2024,5613.3,1158.7,4454.6,461.1,338.1506024096385,16.6,14.1,2.5000000000000018,1160.4,30.2,916.5,9655.6
332431,2025,5613.3,1158.7,4454.6,461.1,338.1506024096385,16.6,14.1,2.5000000000000018,1160.4,30.2,916.5,9655.6
332431,2026,5613.3,1158.7,4454.6,461.1,338.1506024096385,16.6,14.1,2.5000000000000018,1160.4,30.2,916.5,9655.6
332431,2027,5613.3,1158.7,4454.6,461.1,338.1506024096385,16.6,14.1,2.5000000000000018,1160.4,30.2,916.5,9655.6
332439,2024,1498.8,382.5,1116.3,80.3,146.94117647058823,10.2,7.8,2.3999999999999995,517.9,17.1,328.0,1707.3
332439,2025,1498.8,382.5,1116.3,80.3,146.94117647058823,10.2,7.8,2.3999999999999995,517.9,17.1,328.0,1707.3
332439,2026,1498.8,382.5,1116.3,80.3,146.94117647058823,10.2,7.8,2.3999999999999995,517.9,17.1,328.0,1707.3
332439,2027,1498.8,382.5,1116.3,80.3,146.94117647058823,10.2,7.8,2.3999999999999995,517.9,17.1,328.0,1707.3
332510,2024,3906.8,1249.6,2657.2,179.2,141.55072463768116,27.6,18.2,9.400000000000002,1410.1,36.5,698.2,3897.1
332510,2025,3906.8,1249.6,2657.2,179.2,141.55072463768116,27.6,18.2,9.400000000000002,1410.1,36.5,698.2,3897.1
332510,2026,3906.8,1249.6,2657.2,179.2,141.55072463768116,27.6,18.2,9.400000000000002,1410.1,36.5,698.2,3897.1
332510,2027,3906.8,1249.6,2657.2,179.2,141.55072463768116,27.6,18.2,9.400000000000002,1410.1,36.5,698.2,3897.1
332613,2024,2052.5,532.2,1520.3,148.8,135.0328947368421,15.2,11.8,3.3999999999999986,789.0,25.8,513.4,1871.5
332613,2025,2052.5,532.2,1520.3,148.8,135.0328947368421,15.2,11.8,3.3999999999999986,789.0,25.8,513.4,1871.5
332613,2026,2052.5,532.2,1520.3,148.8,135.0328947368421,15.2,11.8,3.3999999999999986,789.0,25.8,513.4,1871.5
332613,2027,2052.5,532.2,1520.3,148.8,135.0328947368421,15.2,11.8,3.3999999999999986,789.0,25.8,513.4,1871.5
332618,2024,2494.9,794.0,1700.9,150.4,119.3732057416268,20.9,15.0,5.899999999999999,1001.2,31.5,557.7,2368.3
332618,2025,2494.9,794.0,1700.9,150.4,119.3732057416268,20.9,15.0,5.899999999999999,1001.2,31.5,557.7,2368.3
332618,2026,2494.9,794.0,1700.9,150.4,119.3732057416268,20.9,15.0,5.899999999999999,1001.2,31.5,557.7,2368.3
332618,2027,2494.9,794.0,1700.9,150.4,119.3732057416268,20.9,15.0,5.899999999999999,1001.2,31.5,557.7,2368.3
332710,2024,22866.9,3800.7,19066.2,1830.8,103.65775158658205,220.6,160.9,59.69999999999999,11848.0,330.8,7976.5,12620.8
332710,2025,22866.9,3800.7,19066.2,1830.8,103.65775158658205,220.6,160.9,59.69999999999999,11848.0,330.8,7976.5,12620.8
332710,2026,22866.9,3800.7,19066.2,1830.8,103.65775158658205,220.6,160.9,59.69999999999999,11848.0,330.8,7976.5,12620.8
332710,2027,22866.9,3800.7,19066.2,1830.8,103.65775158658205,220.6,160.9,59.69999999999999,11848.0,330.8,7976.5,12620.8
332721,2024,9297.9,1160.3,8137.5,1152.2,99.23052294557097,93.7,70.5,23.200000000000003,4874.4,147.8,3359.3,6265.5
332721,2025,9297.9,1160.3,8137.5,1152.2,99.23052294557097,93.7,70.5,23.200000000000003,4874.4,147.8,3359.3,6265.5
332721,2026,9297.9,1160.3,8137.5,1152.2,99.23052294557097,93.7,70.5,23.200000000000003,4874.4,147.8,3359.3,6265.5
332721,2027,9297.9,1160.3,8137.5,1152.2,99.23052294557097,93.7,70.5,23.200000000000003,4874.4,147.8,3359.3,6265.5
332722,2024,4883.2,1256.2,3627.0,392.4,143.2023460410557,34.1,25.4,8.700000000000003,1978.1,54.8,1297.5,4449.9
332722,2025,4883.2,1256.2,3627.0,392.4,143.2023460410557,34.1,25.4,8.700000000000003,1978.1,54.8,1297.5,4449.9
332722,2026,4883.2,1256.2,3627.0,392.4,143.2023460410557,34.1,25.4,8.700000000000003,1978.1,54.8,1297.5,4449.9
